timestamp_seconds,datetime_utc,latitude,longitude,altitude_m_agl,altitude_m_msl,heading_deg,pitch_deg,roll_deg,gimbal_pitch_deg,ground_speed_mps
1428,2026-04-15T14:23:48Z,38.375585,-89.858166,40.02,190.02,305.98,3.08,-1.04,-45.49,10.16
1429,2026-04-15T14:23:49Z,38.375633,-89.858207,40.31,190.31,305.98,-0.63,-0.47,-45.27,10.51
1430,2026-04-15T14:23:50Z,38.375679,-89.858340,39.98,189.98,305.98,1.74,0.40,-45.62,10.12
1431,2026-04-15T14:23:51Z,38.375745,-89.858432,40.92,190.92,305.98,-0.06,2.43,-44.41,10.08
1432,2026-04-15T14:23:52Z,38.375810,-89.858530,40.48,190.48,305.98,-0.14,-1.90,-43.39,9.53
1433,2026-04-15T14:23:53Z,38.375863,-89.858614,39.50,189.50,305.98,0.36,-2.96,-44.19,9.80
1434,2026-04-15T14:23:54Z,38.375920,-89.858704,40.19,190.19,305.98,1.02,0.39,-45.61,10.40
1435,2026-04-15T14:23:55Z,38.375961,-89.858796,38.95,188.95,305.98,-1.87,0.26,-45.01,10.14
1436,2026-04-15T14:23:56Z,38.376014,-89.858909,40.23,190.23,305.98,0.19,0.41,-45.86,10.10
1437,2026-04-15T14:23:57Z,38.376080,-89.858981,40.42,190.42,305.98,-1.06,0.43,-44.72,9.64
1438,2026-04-15T14:23:58Z,38.376123,-89.859060,39.19,189.19,305.98,-2.07,2.61,-44.71,10.02
1439,2026-04-15T14:23:59Z,38.376189,-89.859149,39.69,189.69,305.98,2.11,-1.17,-45.13,9.85
1440,2026-04-15T14:24:00Z,38.376225,-89.859273,41.01,191.01,305.98,-0.58,-2.01,-45.13,10.29
1441,2026-04-15T14:24:01Z,38.376287,-89.859332,41.04,191.04,305.98,2.45,0.35,-44.06,10.08
1442,2026-04-15T14:24:02Z,38.376336,-89.859451,40.77,190.77,305.98,-0.97,-1.33,-44.11,9.91
1443,2026-04-15T14:24:03Z,38.376394,-89.859529,40.08,190.08,305.98,1.87,1.05,-44.59,9.44
1444,2026-04-15T14:24:04Z,38.376432,-89.859640,40.32,190.32,305.98,0.98,0.28,-44.57,9.70
1445,2026-04-15T14:24:05Z,38.376501,-89.859715,40.14,190.14,305.98,-0.36,2.03,-44.78,9.64
1446,2026-04-15T14:24:06Z,38.376561,-89.859833,40.76,190.76,305.98,-2.12,-1.37,-46.02,9.60
1447,2026-04-15T14:24:07Z,38.376612,-89.859921,40.21,190.21,305.98,-2.43,0.68,-44.83,9.92
1448,2026-04-15T14:24:08Z,38.376640,-89.859991,39.57,189.57,305.98,1.55,-0.64,-46.16,9.29
1449,2026-04-15T14:24:09Z,38.376699,-89.860102,39.96,189.96,305.98,1.68,0.71,-45.24,9.51
1450,2026-04-15T14:24:10Z,38.376773,-89.860186,40.20,190.20,305.98,0.00,1.88,-45.52,9.95
1451,2026-04-15T14:24:11Z,38.376817,-89.860289,39.69,189.69,305.98,-2.21,0.76,-46.27,9.62
1452,2026-04-15T14:24:12Z,38.376871,-89.860363,39.83,189.83,305.98,0.72,1.51,-46.04,10.28
1453,2026-04-15T14:24:13Z,38.376919,-89.860454,39.88,189.88,305.98,-0.87,3.31,-44.15,10.16
1454,2026-04-15T14:24:14Z,38.376966,-89.860544,39.93,189.93,305.98,1.09,2.31,-45.33,10.13
1455,2026-04-15T14:24:15Z,38.377039,-89.860641,40.51,190.51,305.98,1.66,0.70,-44.85,10.33
1456,2026-04-15T14:24:16Z,38.377087,-89.860741,40.42,190.42,305.98,2.30,0.62,-43.53,9.60
1457,2026-04-15T14:24:17Z,38.377132,-89.860839,40.39,190.39,305.98,-2.67,-1.44,-43.73,9.66
1458,2026-04-15T14:24:18Z,38.377173,-89.860937,40.48,190.48,305.98,-1.10,-0.08,-45.44,10.20
1459,2026-04-15T14:24:19Z,38.377240,-89.861019,39.53,189.53,305.98,-2.38,0.83,-44.30,9.49
1460,2026-04-15T14:24:20Z,38.377287,-89.861127,39.39,189.39,305.98,-3.97,0.74,-45.43,10.32
1461,2026-04-15T14:24:21Z,38.377334,-89.861184,40.32,190.32,305.98,-0.18,-2.11,-46.15,10.08
1462,2026-04-15T14:24:22Z,38.377375,-89.861304,39.34,189.34,305.98,-0.58,0.87,-44.87,9.97
1463,2026-04-15T14:24:23Z,38.377442,-89.861397,39.52,189.52,305.98,-0.01,3.11,-43.91,10.16
1464,2026-04-15T14:24:24Z,38.377498,-89.861475,39.44,189.44,305.98,-2.12,1.20,-44.30,9.77
1465,2026-04-15T14:24:25Z,38.377540,-89.861568,40.18,190.18,305.98,-0.25,-0.34,-43.11,9.57
1466,2026-04-15T14:24:26Z,38.377600,-89.861665,40.04,190.04,305.98,-1.07,1.26,-45.01,10.68
1467,2026-04-15T14:24:27Z,38.377650,-89.861765,40.81,190.81,305.98,-0.97,-1.06,-44.05,10.28
1468,2026-04-15T14:24:28Z,38.377719,-89.861868,39.57,189.57,305.98,-1.70,0.95,-44.76,9.73
1469,2026-04-15T14:24:29Z,38.377756,-89.861971,39.80,189.80,305.98,1.09,0.75,-44.41,9.56
1470,2026-04-15T14:24:30Z,38.377812,-89.862035,40.46,190.46,305.98,1.95,-0.21,-46.16,10.20
1471,2026-04-15T14:24:31Z,38.377855,-89.862119,39.40,189.40,305.98,0.07,-0.16,-43.73,10.20
1472,2026-04-15T14:24:32Z,38.377932,-89.862239,40.09,190.09,305.98,-2.09,0.96,-44.47,10.08
1473,2026-04-15T14:24:33Z,38.377972,-89.862306,39.17,189.17,305.98,-0.79,-1.56,-44.27,10.31
1474,2026-04-15T14:24:34Z,38.378024,-89.862422,40.85,190.85,305.98,-1.74,-1.13,-44.70,9.49
1475,2026-04-15T14:24:35Z,38.378077,-89.862510,39.53,189.53,305.98,0.49,-2.71,-44.41,9.61
1476,2026-04-15T14:24:36Z,38.378128,-89.862589,40.21,190.21,305.98,0.33,-3.32,-44.61,10.19
1477,2026-04-15T14:24:37Z,38.378182,-89.862683,39.59,189.59,305.98,1.58,-1.17,-44.26,9.60
1478,2026-04-15T14:24:38Z,38.378224,-89.862788,40.21,190.21,305.98,-0.40,1.31,-46.96,9.94
1479,2026-04-15T14:24:39Z,38.378281,-89.862900,39.54,189.54,305.98,0.59,-0.39,-44.43,9.68
1480,2026-04-15T14:24:40Z,38.378352,-89.862957,39.85,189.85,305.98,0.44,1.76,-46.23,8.80
1481,2026-04-15T14:24:41Z,38.378389,-89.863059,40.24,190.24,305.98,0.81,-2.89,-44.22,10.24
1482,2026-04-15T14:24:42Z,38.378443,-89.863134,40.83,190.83,305.98,1.98,-1.02,-44.57,9.95
1483,2026-04-15T14:24:43Z,38.378505,-89.863242,39.29,189.29,305.98,0.55,1.81,-45.31,10.85
1484,2026-04-15T14:24:44Z,38.378553,-89.863346,40.06,190.06,305.98,1.04,3.42,-46.46,9.92
1485,2026-04-15T14:24:45Z,38.378600,-89.863459,39.88,189.88,305.98,0.69,-0.78,-46.86,9.95
1486,2026-04-15T14:24:46Z,38.378650,-89.863526,39.92,189.92,305.98,2.43,-0.11,-44.30,10.80
1487,2026-04-15T14:24:47Z,38.378717,-89.863605,40.42,190.42,305.98,-1.32,-1.20,-45.04,9.95
1488,2026-04-15T14:24:48Z,38.378757,-89.863726,40.13,190.13,305.98,-1.35,3.13,-47.12,9.38
1489,2026-04-15T14:24:49Z,38.378826,-89.863806,39.58,189.58,305.98,-1.85,0.29,-45.19,10.32
1490,2026-04-15T14:24:50Z,38.378869,-89.863903,40.32,190.32,305.98,2.10,-0.78,-45.05,10.29
1491,2026-04-15T14:24:51Z,38.378928,-89.863987,39.25,189.25,305.98,0.98,2.62,-46.73,9.95
1492,2026-04-15T14:24:52Z,38.378985,-89.864102,40.19,190.19,305.98,-0.96,-0.36,-44.55,10.00
1493,2026-04-15T14:24:53Z,38.379037,-89.864181,40.49,190.49,305.98,-1.08,-2.18,-44.86,9.51
1494,2026-04-15T14:24:54Z,38.379085,-89.864264,40.05,190.05,305.98,-2.67,0.25,-45.73,10.33
1495,2026-04-15T14:24:55Z,38.379140,-89.864371,40.03,190.03,305.98,2.01,0.04,-45.82,10.63
1496,2026-04-15T14:24:56Z,38.379195,-89.864461,39.87,189.87,305.98,-1.28,0.29,-43.83,9.83
1497,2026-04-15T14:24:57Z,38.379249,-89.864557,39.17,189.17,305.98,0.28,-1.54,-44.93,9.28
1498,2026-04-15T14:24:58Z,38.379293,-89.864635,38.95,188.95,305.98,0.11,-0.52,-44.89,9.96
1499,2026-04-15T14:24:59Z,38.379339,-89.864742,40.45,190.45,305.98,0.54,1.01,-45.41,9.62
